nom_reservatorio;cod_resplanejamento;tip_reservatorio;nom_bacia;nom_ree;id_subsistema;nom_subsistema;id_subsistema_jusante;nom_subsistema_jusante;ear_data;ear_reservatorio_subsistema_proprio_mwmes;ear_reservatorio_subsistema_jusante_mwmes;earmax_reservatorio_subsistema_proprio_mwmes;earmax_reservatorio_subsistema_jusante_mwmes;ear_reservatorio_percentual
BALBINA;277;Reservatório com Usina;AMAZONAS;MANAUS-AMAPA;N;NORTE;;;2021-06-20;708.6929931640625;;776.4949951171875;;91.26820373535156
BARRA GRANDE;86;Reservatório com Usina;URUGUAI;SUL;S;SUL;;;2021-06-20;2205.068115234375;;2991.337890625;;73.71510314941406
BATALHA;20;Reservatório com Usina;PARANAIBA;PARANA;SE;SUDESTE;;;2021-06-20;1128.176025390625;;2741.81005859375;;41.147098541259766
BILLINGS;118;Reservatório sem usina;TIETE;SUDESTE;SE;SUDESTE;;;2021-06-20;1663.3349609375;;2393.97607421875;;69.4800033569336
BOA ESPERANÇA;190;Reservatório com Usina;PARNAIBA;NORDESTE;NE;NORDESTE;;;2021-06-20;261.9079895019531;;264.1130065917969;;99.16510009765625
C.BRANCO-1;27;Reservatório com Usina;PARANAIBA;PARANA;SE;SUDESTE;;;2021-06-20;14.048999786376953;;20.61400032043457;;68.15270233154297
CACONDE;14;Reservatório com Usina;GRANDE;PARANA;SE;SUDESTE;;;2021-06-20;197.93899536132812;;849.6959838867188;;23.295299530029297
CACU;311;Reservatório com Usina;PARANAIBA;PARANA;SE;SUDESTE;;;2021-06-20;29.5310001373291;;30.798999786376953;;95.88300323486328
CAMARGOS;1;Reservatório com Usina;GRANDE;PARANA;SE;SUDESTE;;;2021-06-20;1021.6320190429688;;1564.512939453125;;65.30030059814453
CAMPOS NOVOS;90;Reservatório com Usina;URUGUAI;SUL;S;SUL;;;2021-06-20;148.2899932861328;;228.0189971923828;;65.03410339355469
CAPIVARA;61;Reservatório com Usina;PARANAPANEMA;PARANAPANEMA;SE;SUDESTE;;;2021-06-20;2464.635986328125;;3894.239013671875;;63.28929901123047
CHAVANTES;49;Reservatório com Usina;PARANAPANEMA;PARANAPANEMA;SE;SUDESTE;;;2021-06-20;747.4879760742188;;3372.027099609375;;22.167299270629883
CORUMBA;30;Reservatório com Usina;PARANAIBA;PARANA;SE;SUDESTE;;;2021-06-20;1293.7099609375;;1524.1510009765625;;84.88069915771484
CORUMBA-3;203;Reservatório com Usina;PARANAIBA;PARANA;SE;SUDESTE;;;2021-06-20;341.03399658203125;;424.2130126953125;;80.39219665527344
CORUMBA-4;29;Reservatório com Usina;PARANAIBA;PARANA;SE;SUDESTE;;;2021-06-20;1265.2110595703125;;1424.634033203125;;88.80950164794922
CURUA-UNA;272;Reservatório com Usina;AMAZONAS;BELO MONTE;N;NORTE;;;2021-06-20;27.47599983215332;;27.274999618530273;;100.73690032958984
EMBORCAÇÃO;24;Reservatório com Usina;PARANAIBA;PARANA;SE;SUDESTE;;;2021-06-20;4072.238037109375;;21816.111328125;;18.666200637817383
ERNESTINA;110;Reservatório sem usina;JACUI;SUL;S;SUL;;;2021-06-20;79.69999694824219;;206.75799560546875;;38.54750061035156
ESPORA;290;Reservatório com Usina;PARANAIBA;PARANA;SE;SUDESTE;;;2021-06-20;85.41500091552734;;112.63600158691406;;75.83280181884766
FUNIL;123;Reservatório com Usina;PARAIBA DO SUL;SUDESTE;SE;SUDESTE;;;2021-06-20;298.9280090332031;;799.9619750976562;;37.367801666259766
FURNAS;6;Reservatório com Usina;GRANDE;PARANA;SE;SUDESTE;;;2021-06-20;10910.05078125;;35033.36328125;;31.14189910888672
G. B. MUNHOZ;74;Reservatório com Usina;IGUACU;IGUACU;S;SUL;;;2021-06-20;3990.322998046875;;5934.4267578125;;67.24019622802734
G. P. SOUZA;115;Reservatório com Usina;CAPIVARI;SUL;S;SUL;;;2021-06-20;264.9339904785156;;376.5270080566406;;70.36260223388672
GARIBALDI;89;Reservatório com Usina;URUGUAI;SUL;S;SUL;;;2021-06-20;71.55999755859375;;102.27200317382812;;69.97029876708984
GUARAPIRANGA;117;Reservatório sem usina;TIETE;SUDESTE;SE;SUDESTE;;;2021-06-20;264.1449890136719;;400.218994140625;;66.0000991821289
I. SOLTEIRA;34;Reservatório com Usina;PARANA;PARANA;SE;SUDESTE;;;2021-06-20;1719.3909912109375;;3680.138916015625;;46.72079849243164
IRAPE;148;Reservatório com Usina;JEQUITINHONHA;SUDESTE;SE;SUDESTE;NE;NORDESTE;2021-06-20;1025.762939453125;550.073974609375;1982.135009765625;1006.1719970703125;51.75040054321289
ITAPARICA;172;Reservatório com Usina;SAO FRANCISCO;NORDESTE;NE;NORDESTE;;;2021-06-20;2092.68603515625;;3415.156982421875;;61.27640151977539
ITUMBIARA;31;Reservatório com Usina;PARANAIBA;PARANA;SE;SUDESTE;;;2021-06-20;1437.0469970703125;;15642.1142578125;;9.187000274658203
JAGUARI;120;Reservatório com Usina;PARAIBA DO SUL;SUDESTE;SE;SUDESTE;;;2021-06-20;597.8939819335938;;1195.0240478515625;;50.03200149536133
JORDÃO;73;Reservatório sem usina;IGUACU;IGUACU;S;SUL;;;2021-06-20;8.107999801635742;;20.68600082397461;;39.19559860229492
JURUMIRIM;47;Reservatório com Usina;PARANAPANEMA;PARANAPANEMA;SE;SUDESTE;;;2021-06-20;1249.2490234375;;4115.205078125;;30.35689926147461
LAJES;124;Reservatório sem usina;PARAIBA DO SUL;SUDESTE;SE;SUDESTE;;;2021-06-20;439.8739929199219;;481.5260009765625;;91.3499984741211
M. MORAES;7;Reservatório com Usina;GRANDE;PARANA;SE;SUDESTE;;;2021-06-20;2072.72509765625;;4341.56396484375;;47.74140167236328
MACHADINHO;91;Reservatório com Usina;URUGUAI;SUL;S;SUL;;;2021-06-20;551.4110107421875;;891.947021484375;;61.82099914550781
MANSO;278;Reservatório com Usina;PARAGUAI;SUDESTE;SE;SUDESTE;;;2021-06-20;166.0489959716797;;558.31298828125;;29.741199493408203
MARIMBONDO;17;Reservatório com Usina;GRANDE;PARANA;SE;SUDESTE;;;2021-06-20;462.3009948730469;;5357.2861328125;;8.629400253295898
MAUA;57;Reservatório com Usina;PARANAPANEMA;IGUACU;S;SUL;SE;SUDESTE;2021-06-20;140.04299926757812;245.05499267578125;259.9280090332031;451.7430114746094;53.877601623535156
MIRANDA;26;Reservatório com Usina;PARANAIBA;PARANA;SE;SUDESTE;;;2021-06-20;141.14999389648438;;268.2449951171875;;52.61980056762695
NOVA PONTE;25;Reservatório com Usina;PARANAIBA;PARANA;SE;SUDESTE;;;2021-06-20;3282.093994140625;;22650.265625;;14.490300178527832
PARAIBUNA;121;Reservatório com Usina;PARAIBA DO SUL;SUDESTE;SE;SUDESTE;;;2021-06-20;1911.3089599609375;;4494.10888671875;;42.52920150756836
PASSO FUNDO;93;Reservatório com Usina;URUGUAI;SUL;S;SUL;;;2021-06-20;917.0150146484375;;1724.18701171875;;53.18539810180664
PASSO REAL;111;Reservatório com Usina;JACUI;SUL;S;SUL;;;2021-06-20;1077.27294921875;;2916.330078125;;36.939300537109375
PEDRA DO CAVALO;189;Reservatório com Usina;PARAGUACU;NORDESTE;NE;NORDESTE;;;2021-06-20;262.96600341796875;;328.6090087890625;;80.02400207519531
PEIXE ANGICAL;257;Reservatório com Usina;TOCANTINS;SUDESTE;SE;SUDESTE;N;NORTE;2021-06-20;74.06400299072266;98.9229965209961;109.01499938964844;145.0189971923828;67.93930053710938
PORTO ESTRELA;135;Reservatório com Usina;DOCE;SUDESTE;SE;SUDESTE;;;2021-06-20;6.426000118255615;;12.763999938964844;;50.34469985961914
PROMISSÃO;40;Reservatório com Usina;TIETE;PARANA;SE;SUDESTE;;;2021-06-20;902.4940185546875;;1825.697021484375;;49.43280029296875
QUEBRA QUEIXO;95;Reservatório com Usina;URUGUAI;SUL;S;SUL;;;2021-06-20;9.184000015258789;;10.050999641418457;;91.3740005493164
QUEIMADO;162;Reservatório com Usina;SAO FRANCISCO;SUDESTE;SE;SUDESTE;NE;NORDESTE;2021-06-20;205.07200622558594;350.322998046875;283.57501220703125;483.9639892578125;72.31670379638672
RETIRO BAIXO;155;Reservatório com Usina;SAO FRANCISCO;SUDESTE;SE;SUDESTE;NE;NORDESTE;2021-06-20;3.924999952316284;15.685999870300293;11.239999771118164;42.83599853515625;34.919898986816406
RONDON II;276;Reservatório com Usina;AMAZONAS;MADEIRA;SE;SUDESTE;;;2021-06-20;47.676998138427734;;57.483001708984375;;82.94100189208984
S.DO FACÃO;21;Reservatório com Usina;PARANAIBA;PARANA;SE;SUDESTE;;;2021-06-20;1758.448974609375;;6559.416015625;;26.808000564575195
SALTO SANTIAGO;77;Reservatório com Usina;IGUACU;IGUACU;S;SUL;;;2021-06-20;2153.943115234375;;3403.291015625;;63.290000915527344
SAMUEL;279;Reservatório com Usina;AMAZONAS;MADEIRA;SE;SUDESTE;;;2021-06-20;234.10400390625;;259.0920104980469;;90.35549926757812
SANTA BRANCA;122;Reservatório com Usina;PARAIBA DO SUL;SUDESTE;SE;SUDESTE;;;2021-06-20;189.88299560546875;;445.9570007324219;;42.578800201416016
SANTA CLARA-PR;71;Reservatório com Usina;IGUACU;IGUACU;S;SUL;;;2021-06-20;180.56100463867188;;378.2510070800781;;47.735801696777344
SÃO SIMÃO;33;Reservatório com Usina;PARANAIBA;PARANA;SE;SUDESTE;;;2021-06-20;587.4669799804688;;4999.43310546875;;11.750699996948242
SEGREDO;76;Reservatório com Usina;IGUACU;IGUACU;S;SUL;;;2021-06-20;316.1319885253906;;453.03399658203125;;69.78109741210938
SERRA DA MESA;251;Reservatório com Usina;TOCANTINS;SUDESTE;SE;SUDESTE;N;NORTE;2021-06-20;11767.0302734375;4265.02880859375;34798.828125;6529.7080078125;33.81439971923828
SINOP;227;Reservatório com Usina;AMAZONAS;TELES PIRES;SE;SUDESTE;;;2021-06-20;613.3690185546875;;875.1439819335938;;70.08779907226562
SOBRADINHO;169;Reservatório com Usina;SAO FRANCISCO;NORDESTE;NE;NORDESTE;;;2021-06-20;17574.328125;;30048.21875;;58.487098693847656
TRÊS IRMÃOS;43;Reservatório com Usina;TIETE;PARANA;SE;SUDESTE;;;2021-06-20;1114.7149658203125;;2320.345947265625;;48.04090118408203
TRÊS MARIAS;156;Reservatório com Usina;SAO FRANCISCO;SUDESTE;SE;SUDESTE;NE;NORDESTE;2021-06-20;1348.3070068359375;9969.509765625;2347.02294921875;16013.0;57.4474983215332
TUCURUI;275;Reservatório com Usina;TOCANTINS;NORTE;N;NORTE;;;2021-06-20;7584.62109375;;7686.39013671875;;98.6760025024414
A. VERMELHA;18;Reservatório com Usina;GRANDE;PARANA;SE;SUDESTE;;;2021-06-21;405.3169860839844;;4328.18115234375;;9.36460018157959
B. BONITA;37;Reservatório com Usina;TIETE;PARANA;SE;SUDESTE;;;2021-06-21;1419.498046875;;2713.259033203125;;52.317100524902344
BALBINA;277;Reservatório com Usina;AMAZONAS;MANAUS-AMAPA;N;NORTE;;;2021-06-21;710.301025390625;;776.4949951171875;;91.47530364990234
BARRA GRANDE;86;Reservatório com Usina;URUGUAI;SUL;S;SUL;;;2021-06-21;2248.680908203125;;2991.337890625;;75.17310333251953
BATALHA;20;Reservatório com Usina;PARANAIBA;PARANA;SE;SUDESTE;;;2021-06-21;1116.623046875;;2741.81005859375;;40.725799560546875
BILLINGS;118;Reservatório sem usina;TIETE;SUDESTE;SE;SUDESTE;;;2021-06-21;1661.1800537109375;;2393.97607421875;;69.38999938964844
BOA ESPERANÇA;190;Reservatório com Usina;PARNAIBA;NORDESTE;NE;NORDESTE;;;2021-06-21;261.3139953613281;;264.1130065917969;;98.94020080566406
C.BRANCO-1;27;Reservatório com Usina;PARANAIBA;PARANA;SE;SUDESTE;;;2021-06-21;14.909000396728516;;20.61400032043457;;72.32460021972656
CACONDE;14;Reservatório com Usina;GRANDE;PARANA;SE;SUDESTE;;;2021-06-21;197.26800537109375;;849.6959838867188;;23.216299057006836
CACU;311;Reservatório com Usina;PARANAIBA;PARANA;SE;SUDESTE;;;2021-06-21;29.371000289916992;;30.798999786376953;;95.3635025024414
CAMARGOS;1;Reservatório com Usina;GRANDE;PARANA;SE;SUDESTE;;;2021-06-21;1018.5330200195312;;1564.512939453125;;65.10220336914062
CAMPOS NOVOS;90;Reservatório com Usina;URUGUAI;SUL;S;SUL;;;2021-06-21;133.4010009765625;;228.0189971923828;;58.50429916381836
CAPIVARA;61;Reservatório com Usina;PARANAPANEMA;PARANAPANEMA;SE;SUDESTE;;;2021-06-21;2458.739990234375;;3894.239013671875;;63.137901306152344
CHAVANTES;49;Reservatório com Usina;PARANAPANEMA;PARANAPANEMA;SE;SUDESTE;;;2021-06-21;750.4600219726562;;3372.027099609375;;22.25550079345703
CORUMBA;30;Reservatório com Usina;PARANAIBA;PARANA;SE;SUDESTE;;;2021-06-21;1295.2569580078125;;1524.1510009765625;;84.9822006225586
CORUMBA-3;203;Reservatório com Usina;PARANAIBA;PARANA;SE;SUDESTE;;;2021-06-21;341.0220031738281;;424.2130126953125;;80.38929748535156
CORUMBA-4;29;Reservatório com Usina;PARANAIBA;PARANA;SE;SUDESTE;;;2021-06-21;1256.0770263671875;;1424.634033203125;;88.16840362548828
CURUA-UNA;272;Reservatório com Usina;AMAZONAS;BELO MONTE;N;NORTE;;;2021-06-21;27.409000396728516;;27.274999618530273;;100.49130249023438
EMBORCAÇÃO;24;Reservatório com Usina;PARANAIBA;PARANA;SE;SUDESTE;;;2021-06-21;4027.093994140625;;21816.111328125;;18.459299087524414
ERNESTINA;110;Reservatório sem usina;JACUI;SUL;S;SUL;;;2021-06-21;80.62999725341797;;206.75799560546875;;38.99729919433594
ESPORA;290;Reservatório com Usina;PARANAIBA;PARANA;SE;SUDESTE;;;2021-06-21;85.1989974975586;;112.63600158691406;;75.64099884033203
FUNIL;123;Reservatório com Usina;PARAIBA DO SUL;SUDESTE;SE;SUDESTE;;;2021-06-21;299.5660095214844;;799.9619750976562;;37.4474983215332
FURNAS;6;Reservatório com Usina;GRANDE;PARANA;SE;SUDESTE;;;2021-06-21;10769.857421875;;35033.36328125;;30.74169921875
G. B. MUNHOZ;74;Reservatório com Usina;IGUACU;IGUACU;S;SUL;;;2021-06-21;3960.73388671875;;5934.4267578125;;66.7416000366211
G. P. SOUZA;115;Reservatório com Usina;CAPIVARI;SUL;S;SUL;;;2021-06-21;263.0010070800781;;376.5270080566406;;69.84919738769531
GARIBALDI;89;Reservatório com Usina;URUGUAI;SUL;S;SUL;;;2021-06-21;77.04199981689453;;102.27200317382812;;75.33049774169922
GUARAPIRANGA;117;Reservatório sem usina;TIETE;SUDESTE;SE;SUDESTE;;;2021-06-21;263.10400390625;;400.218994140625;;65.73999786376953
I. SOLTEIRA;34;Reservatório com Usina;PARANA;PARANA;SE;SUDESTE;;;2021-06-21;1712.0350341796875;;3680.138916015625;;46.52090072631836
IRAPE;148;Reservatório com Usina;JEQUITINHONHA;SUDESTE;SE;SUDESTE;NE;NORDESTE;2021-06-21;1024.3499755859375;549.3699951171875;1982.135009765625;1006.1719970703125;51.679100036621094
ITAPARICA;172;Reservatório com Usina;SAO FRANCISCO;NORDESTE;NE;NORDESTE;;;2021-06-21;2157.386962890625;;3415.156982421875;;63.1708984375
ITUMBIARA;31;Reservatório com Usina;PARANAIBA;PARANA;SE;SUDESTE;;;2021-06-21;1419.114013671875;;15642.1142578125;;9.072400093078613
JAGUARI;120;Reservatório com Usina;PARAIBA DO SUL;SUDESTE;SE;SUDESTE;;;2021-06-21;594.135986328125;;1195.0240478515625;;49.717498779296875
JORDÃO;73;Reservatório sem usina;IGUACU;IGUACU;S;SUL;;;2021-06-21;10.380000114440918;;20.68600082397461;;50.17890167236328
JURUMIRIM;47;Reservatório com Usina;PARANAPANEMA;PARANAPANEMA;SE;SUDESTE;;;2021-06-21;1245.1929931640625;;4115.205078125;;30.25830078125
LAJES;124;Reservatório sem usina;PARAIBA DO SUL;SUDESTE;SE;SUDESTE;;;2021-06-21;439.8739929199219;;481.5260009765625;;91.3499984741211
M. MORAES;7;Reservatório com Usina;GRANDE;PARANA;SE;SUDESTE;;;2021-06-21;2042.2540283203125;;4341.56396484375;;47.03960037231445
MACHADINHO;91;Reservatório com Usina;URUGUAI;SUL;S;SUL;;;2021-06-21;582.2860107421875;;891.947021484375;;65.28260040283203
MANSO;278;Reservatório com Usina;PARAGUAI;SUDESTE;SE;SUDESTE;;;2021-06-21;164.63800048828125;;558.31298828125;;29.488500595092773
MARIMBONDO;17;Reservatório com Usina;GRANDE;PARANA;SE;SUDESTE;;;2021-06-21;446.0199890136719;;5357.2861328125;;8.325499534606934
MAUA;57;Reservatório com Usina;PARANAPANEMA;IGUACU;S;SUL;SE;SUDESTE;2021-06-21;140.93099975585938;246.56300354003906;259.9280090332031;451.7430114746094;54.219200134277344
MIRANDA;26;Reservatório com Usina;PARANAIBA;PARANA;SE;SUDESTE;;;2021-06-21;140.29200744628906;;268.2449951171875;;52.29990005493164
NOVA PONTE;25;Reservatório com Usina;PARANAIBA;PARANA;SE;SUDESTE;;;2021-06-21;3273.404052734375;;22650.265625;;14.451899528503418
PARAIBUNA;121;Reservatório com Usina;PARAIBA DO SUL;SUDESTE;SE;SUDESTE;;;2021-06-21;1902.5360107421875;;4494.10888671875;;42.33399963378906
PASSO FUNDO;93;Reservatório com Usina;URUGUAI;SUL;S;SUL;;;2021-06-21;922.719970703125;;1724.18701171875;;53.51620101928711
PASSO REAL;111;Reservatório com Usina;JACUI;SUL;S;SUL;;;2021-06-21;1081.623046875;;2916.330078125;;37.0885009765625
PEDRA DO CAVALO;189;Reservatório com Usina;PARAGUACU;NORDESTE;NE;NORDESTE;;;2021-06-21;262.52801513671875;;328.6090087890625;;79.89070129394531
PEIXE ANGICAL;257;Reservatório com Usina;TOCANTINS;SUDESTE;SE;SUDESTE;N;NORTE;2021-06-21;72.93399810791016;97.41400146484375;109.01499938964844;145.0189971923828;66.90270233154297
PORTO ESTRELA;135;Reservatório com Usina;DOCE;SUDESTE;SE;SUDESTE;;;2021-06-21;7.420000076293945;;12.763999938964844;;58.132198333740234
PROMISSÃO;40;Reservatório com Usina;TIETE;PARANA;SE;SUDESTE;;;2021-06-21;899.9509887695312;;1825.697021484375;;49.29359817504883
QUEBRA QUEIXO;95;Reservatório com Usina;URUGUAI;SUL;S;SUL;;;2021-06-21;8.968000411987305;;10.050999641418457;;89.2249984741211
QUEIMADO;162;Reservatório com Usina;SAO FRANCISCO;SUDESTE;SE;SUDESTE;NE;NORDESTE;2021-06-21;204.05799865722656;348.68701171875;283.57501220703125;483.9639892578125;71.95909881591797
RETIRO BAIXO;155;Reservatório com Usina;SAO FRANCISCO;SUDESTE;SE;SUDESTE;NE;NORDESTE;2021-06-21;3.7669999599456787;15.0600004196167;11.239999771118164;42.83599853515625;33.514198303222656
RONDON II;276;Reservatório com Usina;AMAZONAS;MADEIRA;SE;SUDESTE;;;2021-06-21;47.38800048828125;;57.483001708984375;;82.43830108642578
S.DO FACÃO;21;Reservatório com Usina;PARANAIBA;PARANA;SE;SUDESTE;;;2021-06-21;1762.9410400390625;;6559.416015625;;26.87649917602539
SALTO SANTIAGO;77;Reservatório com Usina;IGUACU;IGUACU;S;SUL;;;2021-06-21;2141.842041015625;;3403.291015625;;62.93439865112305
SAMUEL;279;Reservatório com Usina;AMAZONAS;MADEIRA;SE;SUDESTE;;;2021-06-21;233.71099853515625;;259.0920104980469;;90.20390319824219
SANTA BRANCA;122;Reservatório com Usina;PARAIBA DO SUL;SUDESTE;SE;SUDESTE;;;2021-06-21;189.406005859375;;445.9570007324219;;42.4718017578125
SANTA CLARA-PR;71;Reservatório com Usina;IGUACU;IGUACU;S;SUL;;;2021-06-21;183.87600708007812;;378.2510070800781;;48.61220169067383
SÃO SIMÃO;33;Reservatório com Usina;PARANAIBA;PARANA;SE;SUDESTE;;;2021-06-21;587.4559936523438;;4999.43310546875;;11.750499725341797
SEGREDO;76;Reservatório com Usina;IGUACU;IGUACU;S;SUL;;;2021-06-21;317.92999267578125;;453.03399658203125;;70.1780014038086
SERRA DA MESA;251;Reservatório com Usina;TOCANTINS;SUDESTE;SE;SUDESTE;N;NORTE;2021-06-21;11735.6611328125;4253.60595703125;34798.828125;6529.7080078125;33.724300384521484
SINOP;227;Reservatório com Usina;AMAZONAS;TELES PIRES;SE;SUDESTE;;;2021-06-21;610.6099853515625;;875.1439819335938;;69.77249908447266
SOBRADINHO;169;Reservatório com Usina;SAO FRANCISCO;NORDESTE;NE;NORDESTE;;;2021-06-21;17513.896484375;;30048.21875;;58.2859992980957
TRÊS IRMÃOS;43;Reservatório com Usina;TIETE;PARANA;SE;SUDESTE;;;2021-06-21;1114.7149658203125;;2320.345947265625;;48.04090118408203
TRÊS MARIAS;156;Reservatório com Usina;SAO FRANCISCO;SUDESTE;SE;SUDESTE;NE;NORDESTE;2021-06-21;1344.031982421875;9943.716796875;2347.02294921875;16013.0;57.26539993286133
TUCURUI;275;Reservatório com Usina;TOCANTINS;NORTE;N;NORTE;;;2021-06-21;7570.47998046875;;7686.39013671875;;98.49199676513672
A. VERMELHA;18;Reservatório com Usina;GRANDE;PARANA;SE;SUDESTE;;;2021-06-22;425.2300109863281;;4328.18115234375;;9.824700355529785
B. BONITA;37;Reservatório com Usina;TIETE;PARANA;SE;SUDESTE;;;2021-06-22;1417.0369873046875;;2713.259033203125;;52.22639846801758
BALBINA;277;Reservatório com Usina;AMAZONAS;MANAUS-AMAPA;N;NORTE;;;2021-06-22;713.8560180664062;;776.4949951171875;;91.93309783935547
BARRA GRANDE;86;Reservatório com Usina;URUGUAI;SUL;S;SUL;;;2021-06-22;2273.7919921875;;2991.337890625;;76.01249694824219
BATALHA;20;Reservatório com Usina;PARANAIBA;PARANA;SE;SUDESTE;;;2021-06-22;1103.885009765625;;2741.81005859375;;40.261199951171875
BILLINGS;118;Reservatório sem usina;TIETE;SUDESTE;SE;SUDESTE;;;2021-06-22;1659.0250244140625;;2393.97607421875;;69.30000305175781
BOA ESPERANÇA;190;Reservatório com Usina;PARNAIBA;NORDESTE;NE;NORDESTE;;;2021-06-22;261.3139953613281;;264.1130065917969;;98.94020080566406
C.BRANCO-1;27;Reservatório com Usina;PARANAIBA;PARANA;SE;SUDESTE;;;2021-06-22;14.33899974822998;;20.61400032043457;;69.55950164794922
CACONDE;14;Reservatório com Usina;GRANDE;PARANA;SE;SUDESTE;;;2021-06-22;196.67599487304688;;849.6959838867188;;23.1466007232666
CACU;311;Reservatório com Usina;PARANAIBA;PARANA;SE;SUDESTE;;;2021-06-22;29.048999786376953;;30.798999786376953;;94.31800079345703
CAMARGOS;1;Reservatório com Usina;GRANDE;PARANA;SE;SUDESTE;;;2021-06-22;1011.4299926757812;;1564.512939453125;;64.64820098876953
CAMPOS NOVOS;90;Reservatório com Usina;URUGUAI;SUL;S;SUL;;;2021-06-22;116.16100311279297;;228.0189971923828;;50.943599700927734
CAPIVARA;61;Reservatório com Usina;PARANAPANEMA;PARANAPANEMA;SE;SUDESTE;;;2021-06-22;2453.237060546875;;3894.239013671875;;62.99660110473633
CHAVANTES;49;Reservatório com Usina;PARANAPANEMA;PARANAPANEMA;SE;SUDESTE;;;2021-06-22;754.7630004882812;;3372.027099609375;;22.383100509643555
CORUMBA;30;Reservatório com Usina;PARANAIBA;PARANA;SE;SUDESTE;;;2021-06-22;1292.010009765625;;1524.1510009765625;;84.76920318603516
CORUMBA-3;203;Reservatório com Usina;PARANAIBA;PARANA;SE;SUDESTE;;;2021-06-22;349.85400390625;;424.2130126953125;;82.47129821777344
CORUMBA-4;29;Reservatório com Usina;PARANAIBA;PARANA;SE;SUDESTE;;;2021-06-22;1248.154052734375;;1424.634033203125;;87.61229705810547
CURUA-UNA;272;Reservatório com Usina;AMAZONAS;BELO MONTE;N;NORTE;;;2021-06-22;27.274999618530273;;27.274999618530273;;100.0
EMBORCAÇÃO;24;Reservatório com Usina;PARANAIBA;PARANA;SE;SUDESTE;;;2021-06-22;3980.264892578125;;21816.111328125;;18.244600296020508
ERNESTINA;110;Reservatório sem usina;JACUI;SUL;S;SUL;;;2021-06-22;80.97699737548828;;206.75799560546875;;39.16510009765625
ESPORA;290;Reservatório com Usina;PARANAIBA;PARANA;SE;SUDESTE;;;2021-06-22;84.78500366210938;;112.63600158691406;;75.27339935302734
FUNIL;123;Reservatório com Usina;PARAIBA DO SUL;SUDESTE;SE;SUDESTE;;;2021-06-22;299.9639892578125;;799.9619750976562;;37.49729919433594
FURNAS;6;Reservatório com Usina;GRANDE;PARANA;SE;SUDESTE;;;2021-06-22;10637.60546875;;35033.36328125;;30.364200592041016
G. B. MUNHOZ;74;Reservatório com Usina;IGUACU;IGUACU;S;SUL;;;2021-06-22;3940.39208984375;;5934.4267578125;;66.3989028930664
G. P. SOUZA;115;Reservatório com Usina;CAPIVARI;SUL;S;SUL;;;2021-06-22;260.84100341796875;;376.5270080566406;;69.27549743652344
GARIBALDI;89;Reservatório com Usina;URUGUAI;SUL;S;SUL;;;2021-06-22;90.63600158691406;;102.27200317382812;;88.62249755859375
GUARAPIRANGA;117;Reservatório sem usina;TIETE;SUDESTE;SE;SUDESTE;;;2021-06-22;263.625;;400.218994140625;;65.87020111083984
I. SOLTEIRA;34;Reservatório com Usina;PARANA;PARANA;SE;SUDESTE;;;2021-06-22;1726.7469482421875;;3680.138916015625;;46.92070007324219
