nom_reservatorio;cod_resplanejamento;tip_reservatorio;nom_bacia;nom_ree;id_subsistema;nom_subsistema;id_subsistema_jusante;nom_subsistema_jusante;ear_data;ear_reservatorio_subsistema_proprio_mwmes;ear_reservatorio_subsistema_jusante_mwmes;earmax_reservatorio_subsistema_proprio_mwmes;earmax_reservatorio_subsistema_jusante_mwmes;ear_reservatorio_percentual
BILLINGS;118;Reservatório sem usina;TIETE;SUDESTE;SE;SUDESTE;;;2020-11-25;1441.6519775390625;;2393.97607421875;;60.220001220703125
BOA ESPERANÇA;190;Reservatório com Usina;PARNAIBA;NORDESTE;NE;NORDESTE;;;2020-11-25;35.09000015258789;;264.1130065917969;;13.28600025177002
C.BRANCO-1;27;Reservatório com Usina;PARANAIBA;PARANA;SE;SUDESTE;;;2020-11-25;8.36400032043457;;20.61400032043457;;40.57440185546875
CACONDE;14;Reservatório com Usina;GRANDE;PARANA;SE;SUDESTE;;;2020-11-25;231.09800720214844;;849.6959838867188;;27.19770050048828
CACU;311;Reservatório com Usina;PARANAIBA;PARANA;SE;SUDESTE;;;2020-11-25;27.288999557495117;;30.798999786376953;;88.60350036621094
CAMARGOS;1;Reservatório com Usina;GRANDE;PARANA;SE;SUDESTE;;;2020-11-25;275.63800048828125;;1564.512939453125;;17.618099212646484
CAMPOS NOVOS;90;Reservatório com Usina;URUGUAI;SUL;S;SUL;;;2020-11-25;47.8120002746582;;228.0189971923828;;20.968399047851562
CAPIVARA;61;Reservatório com Usina;PARANAPANEMA;PARANAPANEMA;SE;SUDESTE;;;2020-11-25;247.9219970703125;;3894.239013671875;;6.366399765014648
CHAVANTES;49;Reservatório com Usina;PARANAPANEMA;PARANAPANEMA;SE;SUDESTE;;;2020-11-25;1073.43505859375;;3372.027099609375;;31.833499908447266
CORUMBA;30;Reservatório com Usina;PARANAIBA;PARANA;SE;SUDESTE;;;2020-11-25;176.03399658203125;;1524.1510009765625;;11.549599647521973
CORUMBA-3;203;Reservatório com Usina;PARANAIBA;PARANA;SE;SUDESTE;;;2020-11-25;26.323999404907227;;424.2130126953125;;6.205399990081787
CORUMBA-4;29;Reservatório com Usina;PARANAIBA;PARANA;SE;SUDESTE;;;2020-11-25;257.2590026855469;;1424.634033203125;;18.057899475097656
CURUA-UNA;272;Reservatório com Usina;AMAZONAS;BELO MONTE;N;NORTE;;;2020-11-25;26.017000198364258;;27.274999618530273;;95.38770294189453
EMBORCAÇÃO;24;Reservatório com Usina;PARANAIBA;PARANA;SE;SUDESTE;;;2020-11-25;2169.389892578125;;21816.111328125;;9.944000244140625
ERNESTINA;110;Reservatório sem usina;JACUI;SUL;S;SUL;;;2020-11-25;141.86000061035156;;206.75799560546875;;68.61160278320312
ESPORA;290;Reservatório com Usina;PARANAIBA;PARANA;SE;SUDESTE;;;2020-11-25;8.732999801635742;;112.63600158691406;;7.753300189971924
FUNIL;123;Reservatório com Usina;PARAIBA DO SUL;SUDESTE;SE;SUDESTE;;;2020-11-25;309.6839904785156;;799.9619750976562;;38.71229934692383
FURNAS;6;Reservatório com Usina;GRANDE;PARANA;SE;SUDESTE;;;2020-11-25;6520.8330078125;;35033.36328125;;18.61319923400879
G. B. MUNHOZ;74;Reservatório com Usina;IGUACU;IGUACU;S;SUL;;;2020-11-25;248.26600646972656;;5934.4267578125;;4.183499813079834
G. P. SOUZA;115;Reservatório com Usina;CAPIVARI;SUL;S;SUL;;;2020-11-25;50.308998107910156;;376.5270080566406;;13.361300468444824
GARIBALDI;89;Reservatório com Usina;URUGUAI;SUL;S;SUL;;;2020-11-25;19.67300033569336;;102.27200317382812;;19.236000061035156
GUARAPIRANGA;117;Reservatório sem usina;TIETE;SUDESTE;SE;SUDESTE;;;2020-11-25;226.56399536132812;;400.218994140625;;56.61000061035156
I. SOLTEIRA;34;Reservatório com Usina;PARANA;PARANA;SE;SUDESTE;;;2020-11-25;1763.5340576171875;;3680.138916015625;;47.9202995300293
IRAPE;148;Reservatório com Usina;JEQUITINHONHA;SUDESTE;SE;SUDESTE;NE;NORDESTE;2020-11-25;763.614990234375;417.46099853515625;1982.135009765625;1006.1719970703125;38.524898529052734
ITAPARICA;172;Reservatório com Usina;SAO FRANCISCO;NORDESTE;NE;NORDESTE;;;2020-11-25;2498.343994140625;;3415.156982421875;;73.15460205078125
ITUMBIARA;31;Reservatório com Usina;PARANAIBA;PARANA;SE;SUDESTE;;;2020-11-25;552.0269775390625;;15642.1142578125;;3.529099941253662
JAGUARI;120;Reservatório com Usina;PARAIBA DO SUL;SUDESTE;SE;SUDESTE;;;2020-11-25;281.1629943847656;;1195.0240478515625;;23.527799606323242
JORDÃO;73;Reservatório sem usina;IGUACU;IGUACU;S;SUL;;;2020-11-25;1.5169999599456787;;20.68600082397461;;7.333499908447266
JURUMIRIM;47;Reservatório com Usina;PARANAPANEMA;PARANAPANEMA;SE;SUDESTE;;;2020-11-25;727.0869750976562;;4115.205078125;;17.66830062866211
LAJES;124;Reservatório sem usina;PARAIBA DO SUL;SUDESTE;SE;SUDESTE;;;2020-11-25;396.3919982910156;;481.5260009765625;;82.31999969482422
M. MORAES;7;Reservatório com Usina;GRANDE;PARANA;SE;SUDESTE;;;2020-11-25;1311.2989501953125;;4341.56396484375;;30.203399658203125
MACHADINHO;91;Reservatório com Usina;URUGUAI;SUL;S;SUL;;;2020-11-25;153.5330047607422;;891.947021484375;;17.213199615478516
MANSO;278;Reservatório com Usina;PARAGUAI;SUDESTE;SE;SUDESTE;;;2020-11-25;132.8350067138672;;558.31298828125;;23.792200088500977
MARIMBONDO;17;Reservatório com Usina;GRANDE;PARANA;SE;SUDESTE;;;2020-11-25;212.656005859375;;5357.2861328125;;3.9695000648498535
MAUA;57;Reservatório com Usina;PARANAPANEMA;IGUACU;S;SUL;SE;SUDESTE;2020-11-25;40.24700164794922;70.1259994506836;259.9280090332031;451.7430114746094;15.48390007019043
MIRANDA;26;Reservatório com Usina;PARANAIBA;PARANA;SE;SUDESTE;;;2020-11-25;196.8179931640625;;268.2449951171875;;73.37249755859375
NOVA PONTE;25;Reservatório com Usina;PARANAIBA;PARANA;SE;SUDESTE;;;2020-11-25;3412.594970703125;;22650.265625;;15.066499710083008
PARAIBUNA;121;Reservatório com Usina;PARAIBA DO SUL;SUDESTE;SE;SUDESTE;;;2020-11-25;846.4290161132812;;4494.10888671875;;18.834199905395508
PASSO FUNDO;93;Reservatório com Usina;URUGUAI;SUL;S;SUL;;;2020-11-25;691.9320068359375;;1724.18701171875;;40.13090133666992
PASSO REAL;111;Reservatório com Usina;JACUI;SUL;S;SUL;;;2020-11-25;1345.8060302734375;;2916.330078125;;46.14720153808594
PEDRA DO CAVALO;189;Reservatório com Usina;PARAGUACU;NORDESTE;NE;NORDESTE;;;2020-11-25;338.31298828125;;328.6090087890625;;102.9531021118164
PEIXE ANGICAL;257;Reservatório com Usina;TOCANTINS;SUDESTE;SE;SUDESTE;N;NORTE;2020-11-25;83.19200134277344;98.72899627685547;109.01499938964844;145.0189971923828;76.3124008178711
PORTO ESTRELA;135;Reservatório com Usina;DOCE;SUDESTE;SE;SUDESTE;;;2020-11-25;11.75;;12.763999938964844;;92.05580139160156
PROMISSÃO;40;Reservatório com Usina;TIETE;PARANA;SE;SUDESTE;;;2020-11-25;704.5070190429688;;1825.697021484375;;38.588401794433594
QUEBRA QUEIXO;95;Reservatório com Usina;URUGUAI;SUL;S;SUL;;;2020-11-25;5.767000198364258;;10.050999641418457;;57.37739944458008
QUEIMADO;162;Reservatório com Usina;SAO FRANCISCO;SUDESTE;SE;SUDESTE;NE;NORDESTE;2020-11-25;32.724998474121094;58.137001037597656;283.57501220703125;483.9639892578125;11.540200233459473
RETIRO BAIXO;155;Reservatório com Usina;SAO FRANCISCO;SUDESTE;SE;SUDESTE;NE;NORDESTE;2020-11-25;3.8310000896453857;15.552000045776367;11.239999771118164;42.83599853515625;34.08359909057617
RONDON II;276;Reservatório com Usina;AMAZONAS;MADEIRA;SE;SUDESTE;;;2020-11-25;10.675000190734863;;57.483001708984375;;18.57069969177246
S.DO FACÃO;21;Reservatório com Usina;PARANAIBA;PARANA;SE;SUDESTE;;;2020-11-25;1121.7159423828125;;6559.416015625;;17.100900650024414
SALTO SANTIAGO;77;Reservatório com Usina;IGUACU;IGUACU;S;SUL;;;2020-11-25;931.2789916992188;;3403.291015625;;27.364099502563477
SAMUEL;279;Reservatório com Usina;AMAZONAS;MADEIRA;SE;SUDESTE;;;2020-11-25;0.0;;259.0920104980469;;0.0
SANTA BRANCA;122;Reservatório com Usina;PARAIBA DO SUL;SUDESTE;SE;SUDESTE;;;2020-11-25;145.75;;445.9570007324219;;32.682498931884766
SANTA CLARA-PR;71;Reservatório com Usina;IGUACU;IGUACU;S;SUL;;;2020-11-25;45.41299819946289;;378.2510070800781;;12.005999565124512
SÃO SIMÃO;33;Reservatório com Usina;PARANAIBA;PARANA;SE;SUDESTE;;;2020-11-25;687.0120239257812;;4999.43310546875;;13.741800308227539
SEGREDO;76;Reservatório com Usina;IGUACU;IGUACU;S;SUL;;;2020-11-25;19.518999099731445;;453.03399658203125;;4.308499813079834
SERRA DA MESA;251;Reservatório com Usina;TOCANTINS;SUDESTE;SE;SUDESTE;N;NORTE;2020-11-25;7871.326171875;2578.4990234375;34798.828125;6529.7080078125;22.61949920654297
SINOP;227;Reservatório com Usina;AMAZONAS;TELES PIRES;SE;SUDESTE;;;2020-11-25;282.843994140625;;875.1439819335938;;32.319698333740234
SOBRADINHO;169;Reservatório com Usina;SAO FRANCISCO;NORDESTE;NE;NORDESTE;;;2020-11-25;15475.953125;;30048.21875;;51.503700256347656
TRÊS IRMÃOS;43;Reservatório com Usina;TIETE;PARANA;SE;SUDESTE;;;2020-11-25;1123.9949951171875;;2320.345947265625;;48.440799713134766
TRÊS MARIAS;156;Reservatório com Usina;SAO FRANCISCO;SUDESTE;SE;SUDESTE;NE;NORDESTE;2020-11-25;1092.4100341796875;8318.59375;2347.02294921875;16013.0;46.544498443603516
TUCURUI;275;Reservatório com Usina;TOCANTINS;NORTE;N;NORTE;;;2020-11-25;1547.7490234375;;7686.39013671875;;20.136199951171875
A. VERMELHA;18;Reservatório com Usina;GRANDE;PARANA;SE;SUDESTE;;;2020-11-26;87.24099731445312;;4328.18115234375;;2.015700101852417
B. BONITA;37;Reservatório com Usina;TIETE;PARANA;SE;SUDESTE;;;2020-11-26;1443.6490478515625;;2713.259033203125;;53.20719909667969
BALBINA;277;Reservatório com Usina;AMAZONAS;MANAUS-AMAPA;N;NORTE;;;2020-11-26;97.59500122070312;;776.4949951171875;;12.568699836730957
BARRA GRANDE;86;Reservatório com Usina;URUGUAI;SUL;S;SUL;;;2020-11-26;108.49600219726562;;2991.337890625;;3.627000093460083
BATALHA;20;Reservatório com Usina;PARANAIBA;PARANA;SE;SUDESTE;;;2020-11-26;608.5369873046875;;2741.81005859375;;22.194700241088867
BILLINGS;118;Reservatório sem usina;TIETE;SUDESTE;SE;SUDESTE;;;2020-11-26;1439.737060546875;;2393.97607421875;;60.13999938964844
BOA ESPERANÇA;190;Reservatório com Usina;PARNAIBA;NORDESTE;NE;NORDESTE;;;2020-11-26;35.46500015258789;;264.1130065917969;;13.428000450134277
C.BRANCO-1;27;Reservatório com Usina;PARANAIBA;PARANA;SE;SUDESTE;;;2020-11-26;8.36299991607666;;20.61400032043457;;40.56949996948242
CACONDE;14;Reservatório com Usina;GRANDE;PARANA;SE;SUDESTE;;;2020-11-26;228.79600524902344;;849.6959838867188;;26.926799774169922
CACU;311;Reservatório com Usina;PARANAIBA;PARANA;SE;SUDESTE;;;2020-11-26;26.013999938964844;;30.798999786376953;;84.46379852294922
CAMARGOS;1;Reservatório com Usina;GRANDE;PARANA;SE;SUDESTE;;;2020-11-26;277.2650146484375;;1564.512939453125;;17.72209930419922
CAMPOS NOVOS;90;Reservatório com Usina;URUGUAI;SUL;S;SUL;;;2020-11-26;24.9950008392334;;228.0189971923828;;10.961799621582031
CAPIVARA;61;Reservatório com Usina;PARANAPANEMA;PARANAPANEMA;SE;SUDESTE;;;2020-11-26;214.63499450683594;;3894.239013671875;;5.511600017547607
CHAVANTES;49;Reservatório com Usina;PARANAPANEMA;PARANAPANEMA;SE;SUDESTE;;;2020-11-26;1068.2530517578125;;3372.027099609375;;31.679800033569336
CORUMBA;30;Reservatório com Usina;PARANAIBA;PARANA;SE;SUDESTE;;;2020-11-26;152.4510040283203;;1524.1510009765625;;10.002400398254395
CORUMBA-3;203;Reservatório com Usina;PARANAIBA;PARANA;SE;SUDESTE;;;2020-11-26;17.481000900268555;;424.2130126953125;;4.120800018310547
CORUMBA-4;29;Reservatório com Usina;PARANAIBA;PARANA;SE;SUDESTE;;;2020-11-26;237.76499938964844;;1424.634033203125;;16.68950080871582
CURUA-UNA;272;Reservatório com Usina;AMAZONAS;BELO MONTE;N;NORTE;;;2020-11-26;26.27899932861328;;27.274999618530273;;96.34829711914062
EMBORCAÇÃO;24;Reservatório com Usina;PARANAIBA;PARANA;SE;SUDESTE;;;2020-11-26;2135.033935546875;;21816.111328125;;9.786499977111816
ERNESTINA;110;Reservatório sem usina;JACUI;SUL;S;SUL;;;2020-11-26;140.89199829101562;;206.75799560546875;;68.14340209960938
ESPORA;290;Reservatório com Usina;PARANAIBA;PARANA;SE;SUDESTE;;;2020-11-26;8.734000205993652;;112.63600158691406;;7.754199981689453
FUNIL;123;Reservatório com Usina;PARAIBA DO SUL;SUDESTE;SE;SUDESTE;;;2020-11-26;304.2650146484375;;799.9619750976562;;38.0349006652832
FURNAS;6;Reservatório com Usina;GRANDE;PARANA;SE;SUDESTE;;;2020-11-26;6307.69189453125;;35033.36328125;;18.00480079650879
G. B. MUNHOZ;74;Reservatório com Usina;IGUACU;IGUACU;S;SUL;;;2020-11-26;192.0919952392578;;5934.4267578125;;3.2369000911712646
G. P. SOUZA;115;Reservatório com Usina;CAPIVARI;SUL;S;SUL;;;2020-11-26;47.630001068115234;;376.5270080566406;;12.649800300598145
GARIBALDI;89;Reservatório com Usina;URUGUAI;SUL;S;SUL;;;2020-11-26;20.82200050354004;;102.27200317382812;;20.359399795532227
GUARAPIRANGA;117;Reservatório sem usina;TIETE;SUDESTE;SE;SUDESTE;;;2020-11-26;225.60400390625;;400.218994140625;;56.37009811401367
I. SOLTEIRA;34;Reservatório com Usina;PARANA;PARANA;SE;SUDESTE;;;2020-11-26;1778.2509765625;;3680.138916015625;;48.3202018737793
IRAPE;148;Reservatório com Usina;JEQUITINHONHA;SUDESTE;SE;SUDESTE;NE;NORDESTE;2020-11-26;755.593017578125;413.33599853515625;1982.135009765625;1006.1719970703125;38.120201110839844
ITAPARICA;172;Reservatório com Usina;SAO FRANCISCO;NORDESTE;NE;NORDESTE;;;2020-11-26;2564.885986328125;;3415.156982421875;;75.10299682617188
ITUMBIARA;31;Reservatório com Usina;PARANAIBA;PARANA;SE;SUDESTE;;;2020-11-26;500.16400146484375;;15642.1142578125;;3.197499990463257
JAGUARI;120;Reservatório com Usina;PARAIBA DO SUL;SUDESTE;SE;SUDESTE;;;2020-11-26;281.5719909667969;;1195.0240478515625;;23.562000274658203
JORDÃO;73;Reservatório sem usina;IGUACU;IGUACU;S;SUL;;;2020-11-26;1.4229999780654907;;20.68600082397461;;6.879000186920166
JURUMIRIM;47;Reservatório com Usina;PARANAPANEMA;PARANAPANEMA;SE;SUDESTE;;;2020-11-26;710.9810180664062;;4115.205078125;;17.276899337768555
LAJES;124;Reservatório sem usina;PARAIBA DO SUL;SUDESTE;SE;SUDESTE;;;2020-11-26;395.7659912109375;;481.5260009765625;;82.19000244140625
M. MORAES;7;Reservatório com Usina;GRANDE;PARANA;SE;SUDESTE;;;2020-11-26;1377.47705078125;;4341.56396484375;;31.727699279785156
MACHADINHO;91;Reservatório com Usina;URUGUAI;SUL;S;SUL;;;2020-11-26;149.77499389648438;;891.947021484375;;16.791900634765625
MANSO;278;Reservatório com Usina;PARAGUAI;SUDESTE;SE;SUDESTE;;;2020-11-26;131.70700073242188;;558.31298828125;;23.590200424194336
MARIMBONDO;17;Reservatório com Usina;GRANDE;PARANA;SE;SUDESTE;;;2020-11-26;189.9409942626953;;5357.2861328125;;3.5455000400543213
MAUA;57;Reservatório com Usina;PARANAPANEMA;IGUACU;S;SUL;SE;SUDESTE;2020-11-26;37.21200180053711;64.8489990234375;259.9280090332031;451.7430114746094;14.316300392150879
MIRANDA;26;Reservatório com Usina;PARANAIBA;PARANA;SE;SUDESTE;;;2020-11-26;198.55999755859375;;268.2449951171875;;74.02189636230469
NOVA PONTE;25;Reservatório com Usina;PARANAIBA;PARANA;SE;SUDESTE;;;2020-11-26;3348.011962890625;;22650.265625;;14.781299591064453
PARAIBUNA;121;Reservatório com Usina;PARAIBA DO SUL;SUDESTE;SE;SUDESTE;;;2020-11-26;840.6829833984375;;4494.10888671875;;18.706300735473633
PASSO FUNDO;93;Reservatório com Usina;URUGUAI;SUL;S;SUL;;;2020-11-26;684.1890258789062;;1724.18701171875;;39.681800842285156
PASSO REAL;111;Reservatório com Usina;JACUI;SUL;S;SUL;;;2020-11-26;1331.77099609375;;2916.330078125;;45.66600036621094
PEDRA DO CAVALO;189;Reservatório com Usina;PARAGUACU;NORDESTE;NE;NORDESTE;;;2020-11-26;338.7919921875;;328.6090087890625;;103.09880065917969
PEIXE ANGICAL;257;Reservatório com Usina;TOCANTINS;SUDESTE;SE;SUDESTE;N;NORTE;2020-11-26;79.18000030517578;94.06099700927734;109.01499938964844;145.0189971923828;72.6322021484375
PORTO ESTRELA;135;Reservatório com Usina;DOCE;SUDESTE;SE;SUDESTE;;;2020-11-26;10.986000061035156;;12.763999938964844;;86.07019805908203
PROMISSÃO;40;Reservatório com Usina;TIETE;PARANA;SE;SUDESTE;;;2020-11-26;720.2849731445312;;1825.697021484375;;39.452598571777344
QUEBRA QUEIXO;95;Reservatório com Usina;URUGUAI;SUL;S;SUL;;;2020-11-26;5.300000190734863;;10.050999641418457;;52.73109817504883
QUEIMADO;162;Reservatório com Usina;SAO FRANCISCO;SUDESTE;SE;SUDESTE;NE;NORDESTE;2020-11-26;32.696998596191406;58.09400177001953;283.57501220703125;483.9639892578125;11.53030014038086
RETIRO BAIXO;155;Reservatório com Usina;SAO FRANCISCO;SUDESTE;SE;SUDESTE;NE;NORDESTE;2020-11-26;3.9649999141693115;16.09600067138672;11.239999771118164;42.83599853515625;35.27579879760742
RONDON II;276;Reservatório com Usina;AMAZONAS;MADEIRA;SE;SUDESTE;;;2020-11-26;10.303999900817871;;57.483001708984375;;17.92530059814453
S.DO FACÃO;21;Reservatório com Usina;PARANAIBA;PARANA;SE;SUDESTE;;;2020-11-26;1090.407958984375;;6559.416015625;;16.623600006103516
SALTO SANTIAGO;77;Reservatório com Usina;IGUACU;IGUACU;S;SUL;;;2020-11-26;923.947021484375;;3403.291015625;;27.14859962463379
SAMUEL;279;Reservatório com Usina;AMAZONAS;MADEIRA;SE;SUDESTE;;;2020-11-26;0.0;;259.0920104980469;;0.0
SANTA BRANCA;122;Reservatório com Usina;PARAIBA DO SUL;SUDESTE;SE;SUDESTE;;;2020-11-26;146.63600158691406;;445.9570007324219;;32.88119888305664
SANTA CLARA-PR;71;Reservatório com Usina;IGUACU;IGUACU;S;SUL;;;2020-11-26;43.00699996948242;;378.2510070800781;;11.369999885559082
SÃO SIMÃO;33;Reservatório com Usina;PARANAIBA;PARANA;SE;SUDESTE;;;2020-11-26;703.708984375;;4999.43310546875;;14.075799942016602
SEGREDO;76;Reservatório com Usina;IGUACU;IGUACU;S;SUL;;;2020-11-26;23.80699920654297;;453.03399658203125;;5.255000114440918
SERRA DA MESA;251;Reservatório com Usina;TOCANTINS;SUDESTE;SE;SUDESTE;N;NORTE;2020-11-26;7826.61279296875;2565.760986328125;34798.828125;6529.7080078125;22.490999221801758
SINOP;227;Reservatório com Usina;AMAZONAS;TELES PIRES;SE;SUDESTE;;;2020-11-26;288.2139892578125;;875.1439819335938;;32.93330001831055
SOBRADINHO;169;Reservatório com Usina;SAO FRANCISCO;NORDESTE;NE;NORDESTE;;;2020-11-26;15391.2080078125;;30048.21875;;51.22169876098633
TRÊS IRMÃOS;43;Reservatório com Usina;TIETE;PARANA;SE;SUDESTE;;;2020-11-26;1123.9949951171875;;2320.345947265625;;48.440799713134766
TRÊS MARIAS;156;Reservatório com Usina;SAO FRANCISCO;SUDESTE;SE;SUDESTE;NE;NORDESTE;2020-11-26;1089.0369873046875;8297.208984375;2347.02294921875;16013.0;46.40079879760742
TUCURUI;275;Reservatório com Usina;TOCANTINS;NORTE;N;NORTE;;;2020-11-26;1559.010986328125;;7686.39013671875;;20.282699584960938
A. VERMELHA;18;Reservatório com Usina;GRANDE;PARANA;SE;SUDESTE;;;2020-11-27;73.33300018310547;;4328.18115234375;;1.6943000555038452
B. BONITA;37;Reservatório com Usina;TIETE;PARANA;SE;SUDESTE;;;2020-11-27;1441.259033203125;;2713.259033203125;;53.11909866333008
BALBINA;277;Reservatório com Usina;AMAZONAS;MANAUS-AMAPA;N;NORTE;;;2020-11-27;95.6729965209961;;776.4949951171875;;12.321100234985352
BARRA GRANDE;86;Reservatório com Usina;URUGUAI;SUL;S;SUL;;;2020-11-27;100.84400177001953;;2991.337890625;;3.3712000846862793
BATALHA;20;Reservatório com Usina;PARANAIBA;PARANA;SE;SUDESTE;;;2020-11-27;611.5079956054688;;2741.81005859375;;22.3031005859375
BILLINGS;118;Reservatório sem usina;TIETE;SUDESTE;SE;SUDESTE;;;2020-11-27;1435.6669921875;;2393.97607421875;;59.970001220703125
BOA ESPERANÇA;190;Reservatório com Usina;PARNAIBA;NORDESTE;NE;NORDESTE;;;2020-11-27;36.1150016784668;;264.1130065917969;;13.674099922180176
C.BRANCO-1;27;Reservatório com Usina;PARANAIBA;PARANA;SE;SUDESTE;;;2020-11-27;6.3979997634887695;;20.61400032043457;;31.037200927734375
CACONDE;14;Reservatório com Usina;GRANDE;PARANA;SE;SUDESTE;;;2020-11-27;224.406005859375;;849.6959838867188;;26.410200119018555
CACU;311;Reservatório com Usina;PARANAIBA;PARANA;SE;SUDESTE;;;2020-11-27;25.062999725341797;;30.798999786376953;;81.3759994506836
CAMARGOS;1;Reservatório com Usina;GRANDE;PARANA;SE;SUDESTE;;;2020-11-27;278.1390075683594;;1564.512939453125;;17.777999877929688
CAMPOS NOVOS;90;Reservatório com Usina;URUGUAI;SUL;S;SUL;;;2020-11-27;8.482999801635742;;228.0189971923828;;3.7202999591827393
CAPIVARA;61;Reservatório com Usina;PARANAPANEMA;PARANAPANEMA;SE;SUDESTE;;;2020-11-27;179.86199951171875;;3894.239013671875;;4.61870002746582
CHAVANTES;49;Reservatório com Usina;PARANAPANEMA;PARANAPANEMA;SE;SUDESTE;;;2020-11-27;1059.4410400390625;;3372.027099609375;;31.418500900268555
CORUMBA;30;Reservatório com Usina;PARANAIBA;PARANA;SE;SUDESTE;;;2020-11-27;156.39999389648438;;1524.1510009765625;;10.261500358581543
CORUMBA-3;203;Reservatório com Usina;PARANAIBA;PARANA;SE;SUDESTE;;;2020-11-27;8.699999809265137;;424.2130126953125;;2.0508999824523926
CORUMBA-4;29;Reservatório com Usina;PARANAIBA;PARANA;SE;SUDESTE;;;2020-11-27;238.2689971923828;;1424.634033203125;;16.724899291992188
CURUA-UNA;272;Reservatório com Usina;AMAZONAS;BELO MONTE;N;NORTE;;;2020-11-27;26.545000076293945;;27.274999618530273;;97.32360076904297
EMBORCAÇÃO;24;Reservatório com Usina;PARANAIBA;PARANA;SE;SUDESTE;;;2020-11-27;2098.615966796875;;21816.111328125;;9.619600296020508
ERNESTINA;110;Reservatório sem usina;JACUI;SUL;S;SUL;;;2020-11-27;139.39700317382812;;206.75799560546875;;67.42040252685547
ESPORA;290;Reservatório com Usina;PARANAIBA;PARANA;SE;SUDESTE;;;2020-11-27;8.62399959564209;;112.63600158691406;;7.656499862670898
FUNIL;123;Reservatório com Usina;PARAIBA DO SUL;SUDESTE;SE;SUDESTE;;;2020-11-27;298.5299987792969;;799.9619750976562;;37.31800079345703
FURNAS;6;Reservatório com Usina;GRANDE;PARANA;SE;SUDESTE;;;2020-11-27;6077.6689453125;;35033.36328125;;17.34819984436035
G. B. MUNHOZ;74;Reservatório com Usina;IGUACU;IGUACU;S;SUL;;;2020-11-27;155.1959991455078;;5934.4267578125;;2.6152000427246094
G. P. SOUZA;115;Reservatório com Usina;CAPIVARI;SUL;S;SUL;;;2020-11-27;46.104000091552734;;376.5270080566406;;12.244500160217285
GARIBALDI;89;Reservatório com Usina;URUGUAI;SUL;S;SUL;;;2020-11-27;25.048999786376953;;102.27200317382812;;24.49250030517578
GUARAPIRANGA;117;Reservatório sem usina;TIETE;SUDESTE;SE;SUDESTE;;;2020-11-27;225.16299438476562;;400.218994140625;;56.2598991394043
I. SOLTEIRA;34;Reservatório com Usina;PARANA;PARANA;SE;SUDESTE;;;2020-11-27;1808.0579833984375;;3680.138916015625;;49.13019943237305
IRAPE;148;Reservatório com Usina;JEQUITINHONHA;SUDESTE;SE;SUDESTE;NE;NORDESTE;2020-11-27;747.5780029296875;409.2099914550781;1982.135009765625;1006.1719970703125;37.71580123901367
ITAPARICA;172;Reservatório com Usina;SAO FRANCISCO;NORDESTE;NE;NORDESTE;;;2020-11-27;2587.18603515625;;3415.156982421875;;75.75599670410156
ITUMBIARA;31;Reservatório com Usina;PARANAIBA;PARANA;SE;SUDESTE;;;2020-11-27;463.09100341796875;;15642.1142578125;;2.9605000019073486
